1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: AA00000039AD8921
Is Mission Active?  true
Mission Start:  Tue Jun 07 23:00:00 AKDT 2022
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  2031
Total Samples:  49790
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/1/22, 4:00:00 PM,C,20
7/1/22, 5:00:00 PM,C,18
7/1/22, 6:00:00 PM,C,16.5
7/1/22, 7:00:00 PM,C,14.5
7/1/22, 8:00:00 PM,C,13
7/1/22, 9:00:00 PM,C,12
7/1/22, 10:00:00 PM,C,11
7/1/22, 11:00:00 PM,C,10
7/2/22, 12:00:00 AM,C,9
7/2/22, 1:00:00 AM,C,8.5
7/2/22, 2:00:00 AM,C,8.5
7/2/22, 3:00:00 AM,C,8.5
7/2/22, 4:00:00 AM,C,9
7/2/22, 5:00:00 AM,C,9.5
7/2/22, 6:00:00 AM,C,10.5
7/2/22, 7:00:00 AM,C,12
7/2/22, 8:00:00 AM,C,14
7/2/22, 9:00:00 AM,C,16
7/2/22, 10:00:00 AM,C,19.5
7/2/22, 11:00:00 AM,C,21.5
7/2/22, 12:00:00 PM,C,22.5
7/2/22, 1:00:00 PM,C,19.5
7/2/22, 2:00:00 PM,C,18.5
7/2/22, 3:00:00 PM,C,15
7/2/22, 4:00:00 PM,C,14
7/2/22, 5:00:00 PM,C,14
7/2/22, 6:00:00 PM,C,15.5
7/2/22, 7:00:00 PM,C,14.5
